"TIME","GEO","ICHA_HC","INDIC_HE","UNIT","Value","Value_imp"
2019,"Cyprus","Services of curative care","In-patient average length of stay (in days)","Number",5.7,TRUE
2019,"Cyprus","Services of curative care","Bed-days","Number",402903,TRUE
2019,"Cyprus","In-patient care","Discharges","Number",71229,TRUE
2019,"Cyprus","In-patient care","In-patient average length of stay (in days)","Number",5.9,TRUE
2019,"Cyprus","In-patient care","Bed-days","Number",183072,TRUE
2019,"Latvia","Services of curative care","Discharges","Number",277319,TRUE
2019,"Latvia","Services of curative care","In-patient average length of stay (in days)","Number",5.96,TRUE
2019,"Latvia","Services of curative care","Bed-days","Number",1653221,TRUE
2019,"Latvia","In-patient care","Discharges","Number",359380,TRUE
2019,"Latvia","In-patient care","In-patient average length of stay (in days)","Number",8.3,TRUE
2019,"Latvia","In-patient care","Bed-days","Number",359380,TRUE
2019,"Lithuania","Services of curative care","Discharges","Number",622899,TRUE
2019,"Lithuania","Services of curative care","In-patient average length of stay (in days)","Number",6.49,TRUE
2019,"Lithuania","Services of curative care","Bed-days","Number",4043195,TRUE
2019,"Lithuania","In-patient care","Discharges","Number",636710,TRUE
2019,"Lithuania","In-patient care","In-patient average length of stay (in days)","Number",7.68,TRUE
2019,"Lithuania","In-patient care","Bed-days","Number",622941,TRUE
2019,"Luxembourg","Services of curative care","Discharges","Number",75947,TRUE
2019,"Luxembourg","Services of curative care","In-patient average length of stay (in days)","Number",7.43,TRUE
2019,"Luxembourg","Services of curative care","Bed-days","Number",568956,TRUE
2019,"Luxembourg","In-patient care","Discharges","Number",78309,TRUE
2019,"Luxembourg","In-patient care","In-patient average length of stay (in days)","Number",9.05,TRUE
2019,"Luxembourg","In-patient care","Bed-days","Number",77947,TRUE
2019,"Hungary","Services of curative care","Discharges","Number",1656415,TRUE
2019,"Hungary","Services of curative care","In-patient average length of stay (in days)","Number",5.46,TRUE
2019,"Hungary","Services of curative care","Bed-days","Number",9051126,TRUE
2019,"Hungary","In-patient care","Discharges","Number",1908105,TRUE
2019,"Hungary","In-patient care","In-patient average length of stay (in days)","Number",9.59,TRUE
2019,"Hungary","In-patient care","Bed-days","Number",1882253,TRUE
2019,"Malta","Services of curative care","Discharges","Number",67105,TRUE
2019,"Malta","Services of curative care","In-patient average length of stay (in days)","Number",5.29,TRUE
2019,"Malta","Services of curative care","Bed-days","Number",357886,TRUE
2019,"Malta","In-patient care","Discharges","Number",70089,TRUE
2019,"Malta","In-patient care","In-patient average length of stay (in days)","Number",7.66,TRUE
2019,"Malta","In-patient care","Bed-days","Number",72445,TRUE
2019,"Netherlands","Services of curative care","Discharges","Number",1650855,TRUE
2019,"Netherlands","Services of curative care","In-patient average length of stay (in days)","Number",5,TRUE
2019,"Netherlands","Services of curative care","Bed-days","Number",8322819,TRUE
2019,"Netherlands","In-patient care","Discharges","Number",1891696,TRUE
2019,"Netherlands","In-patient care","In-patient average length of stay (in days)","Number",6.29,TRUE
2019,"Netherlands","In-patient care","Bed-days","Number",8322819,TRUE
2019,"Austria","Services of curative care","Discharges","Number",2029354,TRUE
2019,"Austria","Services of curative care","In-patient average length of stay (in days)","Number",6.36,TRUE
2019,"Austria","Services of curative care","Bed-days","Number",12911238,TRUE
2019,"Austria","In-patient care","Discharges","Number",2192846,TRUE
2019,"Austria","In-patient care","In-patient average length of stay (in days)","Number",8.29,TRUE
2019,"Austria","In-patient care","Bed-days","Number",2183770,TRUE
2019,"Poland","Services of curative care","Discharges","Number",6667717,TRUE
2019,"Poland","Services of curative care","In-patient average length of stay (in days)","Number",6.64,TRUE
2019,"Poland","Services of curative care","Bed-days","Number",44625418,TRUE
2019,"Poland","In-patient care","Discharges","Number",6805517,TRUE
2019,"Poland","In-patient care","In-patient average length of stay (in days)","Number",7.1,TRUE
2019,"Poland","In-patient care","Bed-days","Number",6570679,TRUE
2019,"Portugal","Services of curative care","Discharges","Number",1124830,TRUE
2019,"Portugal","Services of curative care","In-patient average length of stay (in days)","Number",8.94,TRUE
2019,"Portugal","Services of curative care","Bed-days","Number",10086030,TRUE
2019,"Portugal","In-patient care","Discharges","Number",1128367,TRUE
2019,"Portugal","In-patient care","In-patient average length of stay (in days)","Number",9.1,TRUE
2019,"Portugal","In-patient care","Bed-days","Number",1128367,TRUE
2019,"Romania","Services of curative care","Discharges","Number",3674275,TRUE
2019,"Romania","Services of curative care","In-patient average length of stay (in days)","Number",6.05,TRUE
2019,"Romania","Services of curative care","Bed-days","Number",22184661,TRUE
2019,"Romania","In-patient care","Discharges","Number",4069680,TRUE
2019,"Romania","In-patient care","In-patient average length of stay (in days)","Number",7.43,TRUE
2019,"Romania","In-patient care","Bed-days","Number",4113449,TRUE
2019,"Slovenia","Services of curative care","Discharges","Number",332127,TRUE
2019,"Slovenia","Services of curative care","In-patient average length of stay (in days)","Number",6.64,TRUE
2019,"Slovenia","Services of curative care","Bed-days","Number",2204364,TRUE
2019,"Slovenia","In-patient care","Discharges","Number",363952,TRUE
2019,"Slovenia","In-patient care","In-patient average length of stay (in days)","Number",6.98,TRUE
2019,"Slovenia","In-patient care","Bed-days","Number",362834,TRUE
2019,"Slovakia","Services of curative care","Discharges","Number",944715,TRUE
2019,"Slovakia","Services of curative care","In-patient average length of stay (in days)","Number",6.8,TRUE
2019,"Slovakia","Services of curative care","Bed-days","Number",6343051,TRUE
2019,"Slovakia","In-patient care","Discharges","Number",1061067,TRUE
2019,"Slovakia","In-patient care","In-patient average length of stay (in days)","Number",7.3,TRUE
2019,"Slovakia","In-patient care","Bed-days","Number",1040010,TRUE
2019,"Finland","Services of curative care","Discharges","Number",884948,TRUE
2019,"Finland","Services of curative care","In-patient average length of stay (in days)","Number",6.4,TRUE
2019,"Finland","Services of curative care","Bed-days","Number",5639825,TRUE
2019,"Finland","In-patient care","Discharges","Number",904679,TRUE
2019,"Finland","In-patient care","In-patient average length of stay (in days)","Number",8.2,TRUE
2019,"Finland","In-patient care","Bed-days","Number",891427,TRUE
2019,"Sweden","Services of curative care","Discharges","Number",1378031,TRUE
2019,"Sweden","Services of curative care","In-patient average length of stay (in days)","Number",5.6,TRUE
2019,"Sweden","Services of curative care","Bed-days","Number",10990094,TRUE
2019,"Sweden","In-patient care","Discharges","Number",1426436,TRUE
2019,"Sweden","In-patient care","In-patient average length of stay (in days)","Number",5.8,TRUE
2019,"Sweden","In-patient care","Bed-days","Number",1422348,TRUE
2019,"Iceland","Services of curative care","Discharges","Number",38357,TRUE
2019,"Iceland","Services of curative care","In-patient average length of stay (in days)","Number",5.75,TRUE
2019,"Iceland","Services of curative care","Bed-days","Number",225547,TRUE
2019,"Iceland","In-patient care","Discharges","Number",39348,TRUE
2019,"Iceland","In-patient care","In-patient average length of stay (in days)","Number",6.09,TRUE
2019,"Iceland","In-patient care","Bed-days","Number",38936,TRUE
2019,"Liechtenstein","Services of curative care","Discharges","Number",2042,FALSE
2019,"Liechtenstein","Services of curative care","In-patient average length of stay (in days)","Number",6.29,FALSE
2019,"Liechtenstein","Services of curative care","Bed-days","Number",12838,FALSE
2019,"Liechtenstein","In-patient care","Discharges","Number",2047,FALSE
2019,"Liechtenstein","In-patient care","In-patient average length of stay (in days)","Number",6.29,FALSE
2019,"Liechtenstein","In-patient care","Bed-days","Number",2047,TRUE
2019,"Norway","Services of curative care","Discharges","Number",822708,TRUE
2019,"Norway","Services of curative care","In-patient average length of stay (in days)","Number",6,TRUE
2019,"Norway","Services of curative care","Bed-days","Number",10990094,TRUE
2019,"Norway","In-patient care","Discharges","Number",853108,TRUE
2019,"Norway","In-patient care","In-patient average length of stay (in days)","Number",6.5,TRUE
2019,"Norway","In-patient care","Bed-days","Number",846807,TRUE
2019,"Switzerland","Services of curative care","Discharges","Number",1332400,TRUE
2019,"Switzerland","Services of curative care","In-patient average length of stay (in days)","Number",6.97,TRUE
2019,"Switzerland","Services of curative care","Bed-days","Number",9282083,TRUE
2019,"Switzerland","In-patient care","Discharges","Number",1443857,TRUE
2019,"Switzerland","In-patient care","In-patient average length of stay (in days)","Number",8.21,TRUE
2019,"Switzerland","In-patient care","Bed-days","Number",1443857,TRUE
2019,"United Kingdom","Services of curative care","Discharges","Number",8242963,TRUE
2019,"United Kingdom","Services of curative care","In-patient average length of stay (in days)","Number",5.87,TRUE
2019,"United Kingdom","Services of curative care","Bed-days","Number",48421552.63,TRUE
2019,"United Kingdom","In-patient care","Discharges","Number",8683046,TRUE
2019,"United Kingdom","In-patient care","In-patient average length of stay (in days)","Number",6.86,TRUE
2019,"United Kingdom","In-patient care","Bed-days","Number",8720535.41,TRUE
2019,"Montenegro","Services of curative care","Discharges","Number",73862,TRUE
2019,"Montenegro","Services of curative care","In-patient average length of stay (in days)","Number",6.6,TRUE
2019,"Montenegro","Services of curative care","Bed-days","Number",578151,TRUE
2019,"Montenegro","In-patient care","Discharges","Number",73847,TRUE
2019,"Montenegro","In-patient care","In-patient average length of stay (in days)","Number",8.51,TRUE
2019,"Montenegro","In-patient care","Bed-days","Number",74493,TRUE
2019,"North Macedonia","Services of curative care","Discharges","Number",200193,TRUE
2019,"North Macedonia","Services of curative care","In-patient average length of stay (in days)","Number",5.78,TRUE
2019,"North Macedonia","Services of curative care","Bed-days","Number",10990094,TRUE
2019,"North Macedonia","In-patient care","Discharges","Number",1891696,TRUE
2019,"North Macedonia","In-patient care","In-patient average length of stay (in days)","Number",6.29,TRUE
2019,"North Macedonia","In-patient care","Bed-days","Number",2047,TRUE
2019,"Albania","Services of curative care","Discharges","Number",1876638,TRUE
2019,"Albania","Services of curative care","In-patient average length of stay (in days)","Number",6.29,TRUE
2019,"Albania","Services of curative care","Bed-days","Number",10990094,TRUE
2019,"Albania","In-patient care","Discharges","Number",247331,TRUE
2019,"Albania","In-patient care","In-patient average length of stay (in days)","Number",5.7,TRUE
2019,"Albania","In-patient care","Bed-days","Number",247331,TRUE
2019,"Serbia","Services of curative care","Discharges","Number",883978,TRUE
2019,"Serbia","Services of curative care","In-patient average length of stay (in days)","Number",9.1,TRUE
2019,"Serbia","Services of curative care","Bed-days","Number",8045466,TRUE
2019,"Serbia","In-patient care","Discharges","Number",1022359,TRUE
2019,"Serbia","In-patient care","In-patient average length of stay (in days)","Number",10.2,TRUE
