"TIME","GEO","UNIT","ICHA11_HF","Value","Value_imp"
2018,"Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Bulgaria","Million euro","Government schemes",428.65,FALSE
2018,"Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Bulgaria","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Czechia","Million euro","All financing schemes",325.71,TRUE
2018,"Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Czechia","Million euro","Government schemes",157.83,TRUE
2018,"Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Czechia","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Denmark","Million euro","All financing schemes",0,TRUE
2018,"Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes",0,TRUE
2018,"Denmark","Million euro","Government schemes",0,TRUE
2018,"Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2018,"Denmark","Million euro","Social health insurance schemes",0,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes",325.71,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes",157.83,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Estonia","Million euro","All financing schemes",932.1,TRUE
2018,"Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes",928.65,TRUE
2018,"Estonia","Million euro","Government schemes",157.83,FALSE
2018,"Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",916.43,TRUE
2018,"Estonia","Million euro","Social health insurance schemes",916.43,TRUE
2018,"Ireland","Million euro","All financing schemes",136.51,TRUE
2018,"Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes",136.51,TRUE
2018,"Ireland","Million euro","Government schemes",157.83,TRUE
2018,"Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,FALSE
2018,"Ireland","Million euro","Social health insurance schemes",136.51,FALSE
2018,"Greece","Million euro","All financing schemes",325.71,TRUE
2018,"Greece","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Greece","Million euro","Government schemes",157.83,TRUE
2018,"Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Greece","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Spain","Million euro","All financing schemes",325.71,TRUE
2018,"Spain","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Spain","Million euro","Government schemes",157.83,TRUE
2018,"Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Spain","Million euro","Social health insurance schemes",136.51,TRUE
2018,"France","Million euro","All financing schemes",325.71,TRUE
2018,"France","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"France","Million euro","Government schemes",157.83,TRUE
2018,"France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"France","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Croatia","Million euro","All financing schemes",221.22,TRUE
2018,"Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Croatia","Million euro","Government schemes",145.98,FALSE
2018,"Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Croatia","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Italy","Million euro","All financing schemes",227,TRUE
2018,"Italy","Million euro","Government schemes and compulsory contributory health care financing schemes",227,TRUE
2018,"Italy","Million euro","Government schemes",157.83,TRUE
2018,"Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",227,FALSE
2018,"Italy","Million euro","Social health insurance schemes",227,FALSE
2018,"Cyprus","Million euro","All financing schemes",611.91,TRUE
2018,"Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,FALSE
2018,"Cyprus","Million euro","Government schemes",611.91,FALSE
2018,"Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",3.3,FALSE
2018,"Cyprus","Million euro","Social health insurance schemes",3.3,FALSE
2018,"Latvia","Million euro","All financing schemes",0,TRUE
2018,"Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes",869.34,TRUE
2018,"Latvia","Million euro","Government schemes",869.34,TRUE
2018,"Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2018,"Latvia","Million euro","Social health insurance schemes",0,FALSE
2018,"Lithuania","Million euro","All financing schemes",251.37,TRUE
2018,"Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Lithuania","Million euro","Government schemes",251.37,FALSE
2018,"Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Lithuania","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Luxembourg","Million euro","All financing schemes",141.72,TRUE
2018,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Luxembourg","Million euro","Government schemes",138.35,FALSE
2018,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Luxembourg","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Hungary","Million euro","All financing schemes",700.26,TRUE
2018,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",704.42,TRUE
2018,"Hungary","Million euro","Government schemes",767.47,FALSE
2018,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Hungary","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Malta","Million euro","All financing schemes",889.47,TRUE
2018,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",704.42,FALSE
2018,"Malta","Million euro","Government schemes",704.42,FALSE
2018,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2018,"Malta","Million euro","Social health insurance schemes",0,FALSE
2018,"Netherlands","Million euro","All financing schemes",325.71,TRUE
2018,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Netherlands","Million euro","Government schemes",157.83,TRUE
2018,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Netherlands","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Austria","Million euro","All financing schemes",325.71,TRUE
2018,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Austria","Million euro","Government schemes",157.83,TRUE
2018,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Austria","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Poland","Million euro","All financing schemes",325.71,TRUE
2018,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Poland","Million euro","Government schemes",157.83,TRUE
2018,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Poland","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Portugal","Million euro","All financing schemes",462.82,TRUE
2018,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Portugal","Million euro","Government schemes",157.83,TRUE
2018,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",462.82,FALSE
2018,"Portugal","Million euro","Social health insurance schemes",462.82,FALSE
2018,"Romania","Million euro","All financing schemes",325.71,TRUE
2018,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Romania","Million euro","Government schemes",965,TRUE
2018,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Romania","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Slovenia","Million euro","All financing schemes",128.66,TRUE
2018,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Slovenia","Million euro","Government schemes",128.66,FALSE
2018,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
