"TIME","GEO","MORTALIT","SEX","ICD10","UNIT","Value","Value_imp"
2016,"Finland","Total","Males","Total","Rate",343.4,FALSE
2016,"Finland","Total","Females","Total","Number",4017,FALSE
2016,"Finland","Total","Females","Total","Rate",147.55,FALSE
2016,"Finland","Preventable mortality","Total","Total","Number",8738.5,FALSE
2016,"Finland","Preventable mortality","Total","Total","Rate",166.01,FALSE
2016,"Finland","Preventable mortality","Males","Total","Number",6437.5,FALSE
2016,"Finland","Preventable mortality","Males","Total","Rate",251.58,FALSE
2016,"Finland","Preventable mortality","Females","Total","Number",2301,FALSE
2016,"Finland","Preventable mortality","Females","Total","Rate",84.53,FALSE
2016,"Finland","Treatable mortality","Total","Total","Number",4079.5,FALSE
2016,"Finland","Treatable mortality","Total","Total","Rate",76.81,FALSE
2016,"Finland","Treatable mortality","Males","Total","Number",2363.5,FALSE
2016,"Finland","Treatable mortality","Males","Total","Rate",91.82,FALSE
2016,"Finland","Treatable mortality","Females","Total","Number",1716,FALSE
2016,"Finland","Treatable mortality","Females","Total","Rate",63.02,FALSE
2016,"Sweden","Total","Total","Total","Number",17221,FALSE
2016,"Sweden","Total","Total","Total","Rate",188.91,FALSE
2016,"Sweden","Total","Males","Total","Number",10465,FALSE
2016,"Sweden","Total","Males","Total","Rate",230.75,FALSE
2016,"Sweden","Total","Females","Total","Number",6756,FALSE
2016,"Sweden","Total","Females","Total","Rate",147.17,FALSE
2016,"Sweden","Preventable mortality","Total","Total","Number",11030,FALSE
2016,"Sweden","Preventable mortality","Total","Total","Rate",121.27,FALSE
2016,"Sweden","Preventable mortality","Males","Total","Number",7079,FALSE
2016,"Sweden","Preventable mortality","Males","Total","Rate",156.36,FALSE
2016,"Sweden","Preventable mortality","Females","Total","Number",3951,FALSE
2016,"Sweden","Preventable mortality","Females","Total","Rate",86.12,FALSE
2016,"Sweden","Treatable mortality","Total","Total","Number",6191,FALSE
2016,"Sweden","Treatable mortality","Total","Total","Rate",67.64,FALSE
2016,"Sweden","Treatable mortality","Males","Total","Number",3386,FALSE
2016,"Sweden","Treatable mortality","Males","Total","Rate",74.39,FALSE
2016,"Sweden","Treatable mortality","Females","Total","Number",2805,FALSE
2016,"Sweden","Treatable mortality","Females","Total","Rate",61.04,FALSE
2016,"Iceland","Total","Total","Total","Number",517,FALSE
2016,"Iceland","Total","Total","Total","Rate",201.69,FALSE
2016,"Iceland","Total","Males","Total","Number",314,FALSE
2016,"Iceland","Total","Males","Total","Rate",241.39,FALSE
2016,"Iceland","Total","Females","Total","Number",203,FALSE
2016,"Iceland","Total","Females","Total","Rate",161.33,FALSE
2016,"Iceland","Preventable mortality","Total","Total","Number",359.5,FALSE
2016,"Iceland","Preventable mortality","Total","Total","Rate",139.35,FALSE
2016,"Iceland","Preventable mortality","Males","Total","Number",230.5,FALSE
2016,"Iceland","Preventable mortality","Males","Total","Rate",175.03,FALSE
2016,"Iceland","Preventable mortality","Females","Total","Number",129,FALSE
2016,"Iceland","Preventable mortality","Females","Total","Rate",102.99,FALSE
2016,"Iceland","Treatable mortality","Total","Total","Number",157.5,FALSE
2016,"Iceland","Treatable mortality","Total","Total","Rate",62.35,FALSE
2016,"Iceland","Treatable mortality","Males","Total","Number",83.5,FALSE
2016,"Iceland","Treatable mortality","Males","Total","Rate",66.37,FALSE
2016,"Iceland","Treatable mortality","Females","Total","Number",74,FALSE
2016,"Iceland","Treatable mortality","Females","Total","Rate",58.34,FALSE
2016,"Liechtenstein","Total","Total","Total","Number",64,FALSE
2016,"Liechtenstein","Total","Total","Total","Rate",181.75,FALSE
2016,"Liechtenstein","Total","Males","Total","Number",30,FALSE
2016,"Liechtenstein","Total","Males","Total","Rate",172.76,FALSE
2016,"Liechtenstein","Total","Females","Total","Number",34,FALSE
2016,"Liechtenstein","Total","Females","Total","Rate",190.83,FALSE
2016,"Liechtenstein","Preventable mortality","Total","Total","Number",41.5,FALSE
2016,"Liechtenstein","Preventable mortality","Total","Total","Rate",119.11,FALSE
2016,"Liechtenstein","Preventable mortality","Males","Total","Number",23,FALSE
2016,"Liechtenstein","Preventable mortality","Males","Total","Rate",131.98,FALSE
2016,"Liechtenstein","Preventable mortality","Females","Total","Number",18.5,FALSE
2016,"Liechtenstein","Preventable mortality","Females","Total","Rate",106.77,FALSE
2016,"Liechtenstein","Treatable mortality","Total","Total","Number",22.5,FALSE
2016,"Liechtenstein","Treatable mortality","Total","Total","Rate",62.64,FALSE
2016,"Liechtenstein","Treatable mortality","Males","Total","Number",7,FALSE
2016,"Liechtenstein","Treatable mortality","Males","Total","Rate",40.78,FALSE
2016,"Liechtenstein","Treatable mortality","Females","Total","Number",15.5,FALSE
2016,"Liechtenstein","Treatable mortality","Females","Total","Rate",84.06,FALSE
2016,"Norway","Total","Total","Total","Number",8492,FALSE
2016,"Norway","Total","Total","Total","Rate",192.01,FALSE
2016,"Norway","Total","Males","Total","Number",5176,FALSE
2016,"Norway","Total","Males","Total","Rate",233.54,FALSE
2016,"Norway","Total","Females","Total","Number",3316,FALSE
2016,"Norway","Total","Females","Total","Rate",150.39,FALSE
2016,"Norway","Preventable mortality","Total","Total","Number",5716,FALSE
2016,"Norway","Preventable mortality","Total","Total","Rate",129.04,FALSE
2016,"Norway","Preventable mortality","Males","Total","Number",3691.5,FALSE
2016,"Norway","Preventable mortality","Males","Total","Rate",165.97,FALSE
2016,"Norway","Preventable mortality","Females","Total","Number",2024.5,FALSE
2016,"Norway","Preventable mortality","Females","Total","Rate",91.85,FALSE
2016,"Norway","Treatable mortality","Total","Total","Number",2776,FALSE
2016,"Norway","Treatable mortality","Total","Total","Rate",62.97,FALSE
2016,"Norway","Treatable mortality","Males","Total","Number",1484.5,FALSE
2016,"Norway","Treatable mortality","Males","Total","Rate",67.57,FALSE
2016,"Norway","Treatable mortality","Females","Total","Number",1291.5,FALSE
2016,"Norway","Treatable mortality","Females","Total","Rate",58.53,FALSE
2016,"Switzerland","Total","Total","Total","Number",12094,FALSE
2016,"Switzerland","Total","Total","Total","Rate",163.88,FALSE
2016,"Switzerland","Total","Males","Total","Number",7568,FALSE
2016,"Switzerland","Total","Males","Total","Rate",209.52,FALSE
2016,"Switzerland","Total","Females","Total","Number",4526,FALSE
2016,"Switzerland","Total","Females","Total","Rate",120.26,FALSE
2016,"Switzerland","Preventable mortality","Total","Total","Number",8222.5,FALSE
2016,"Switzerland","Preventable mortality","Total","Total","Rate",111.18,FALSE
2016,"Switzerland","Preventable mortality","Males","Total","Number",5626.5,FALSE
2016,"Switzerland","Preventable mortality","Males","Total","Rate",155.29,FALSE
2016,"Switzerland","Preventable mortality","Females","Total","Number",2596,FALSE
2016,"Switzerland","Preventable mortality","Females","Total","Rate",68.91,FALSE
2016,"Switzerland","Treatable mortality","Total","Total","Number",3871.5,FALSE
2016,"Switzerland","Treatable mortality","Total","Total","Rate",52.7,FALSE
2016,"Switzerland","Treatable mortality","Males","Total","Number",1941.5,FALSE
2016,"Switzerland","Treatable mortality","Males","Total","Rate",54.23,FALSE
2016,"Switzerland","Treatable mortality","Females","Total","Number",1930,FALSE
2016,"Switzerland","Treatable mortality","Females","Total","Rate",51.35,FALSE
2016,"United Kingdom","Total","Total","Total","Number",137729,FALSE
2016,"United Kingdom","Total","Total","Total","Rate",244.39,FALSE
2016,"United Kingdom","Total","Males","Total","Number",82778,FALSE
2016,"United Kingdom","Total","Males","Total","Rate",301.27,FALSE
2016,"United Kingdom","Total","Females","Total","Number",54951,FALSE
2016,"United Kingdom","Total","Females","Total","Rate",190.28,FALSE
2016,"United Kingdom","Preventable mortality","Total","Total","Number",86777.5,FALSE
2016,"United Kingdom","Preventable mortality","Total","Total","Rate",154.22,FALSE
2016,"United Kingdom","Preventable mortality","Males","Total","Number",55950.5,FALSE
2016,"United Kingdom","Preventable mortality","Males","Total","Rate",203.71,FALSE
2016,"United Kingdom","Preventable mortality","Females","Total","Number",30827,FALSE
2016,"United Kingdom","Preventable mortality","Females","Total","Rate",107.03,FALSE
2016,"United Kingdom","Treatable mortality","Total","Total","Number",50951.5,FALSE
2016,"United Kingdom","Treatable mortality","Total","Total","Rate",90.17,FALSE
2016,"United Kingdom","Treatable mortality","Males","Total","Number",26827.5,FALSE
2016,"United Kingdom","Treatable mortality","Males","Total","Rate",97.55,FALSE
2016,"United Kingdom","Treatable mortality","Females","Total","Number",24124,FALSE
2016,"United Kingdom","Treatable mortality","Females","Total","Rate",83.25,FALSE
2016,"Serbia","Total","Total","Total","Number",27696,FALSE
2016,"Serbia","Total","Total","Total","Rate",408.12,FALSE
2016,"Serbia","Total","Males","Total","Number",17325,FALSE
2016,"Serbia","Total","Males","Total","Rate",545.36,FALSE
2016,"Serbia","Total","Females","Total","Number",10371,FALSE
2016,"Serbia","Total","Females","Total","Rate",288.65,FALSE
2016,"Serbia","Preventable mortality","Total","Total","Number",16117,FALSE
2016,"Serbia","Preventable mortality","Total","Total","Rate",235.37,FALSE
2016,"Serbia","Preventable mortality","Males","Total","Number",11092.5,FALSE
2016,"Serbia","Preventable mortality","Males","Total","Rate",345.67,FALSE
2016,"Serbia","Preventable mortality","Females","Total","Number",5024.5,FALSE
2016,"Serbia","Preventable mortality","Females","Total","Rate",138.87,FALSE
2016,"Serbia","Treatable mortality","Total","Total","Number",11579,FALSE
2016,"Serbia","Treatable mortality","Total","Total","Rate",172.76,FALSE
2016,"Serbia","Treatable mortality","Males","Total","Number",6232.5,FALSE
2016,"Serbia","Treatable mortality","Males","Total","Rate",199.7,FALSE
2016,"Serbia","Treatable mortality","Females","Total","Number",5346.5,FALSE
2016,"Serbia","Treatable mortality","Females","Total","Rate",149.78,FALSE
2016,"Turkey","Total","Total","Total","Number",150914,FALSE
2016,"Turkey","Total","Total","Total","Rate",328.34,FALSE
2016,"Turkey","Total","Males","Total","Number",98777,FALSE
2016,"Turkey","Total","Males","Total","Rate",446.18,FALSE
2016,"Turkey","Total","Females","Total","Number",52137,FALSE
2016,"Turkey","Total","Females","Total","Rate",220.5,FALSE
2016,"Turkey","Preventable mortality","Total","Total","Number",84518.5,FALSE
2016,"Turkey","Preventable mortality","Total","Total","Rate",187.17,FALSE
2016,"Turkey","Preventable mortality","Males","Total","Number",61698.5,FALSE
2016,"Turkey","Preventable mortality","Males","Total","Rate",281.68,FALSE
2016,"Turkey","Preventable mortality","Females","Total","Number",22820,FALSE
2016,"Turkey","Preventable mortality","Females","Total","Rate",100.5,FALSE
2016,"Turkey","Treatable mortality","Total","Total","Number",66395.5,FALSE
2016,"Turkey","Treatable mortality","Total","Total","Rate",141.17,FALSE
2016,"Turkey","Treatable mortality","Males","Total","Number",37078.5,FALSE
2016,"Turkey","Treatable mortality","Males","Total","Rate",164.5,FALSE
2016,"Turkey","Treatable mortality","Females","Total","Number",29317,FALSE
2016,"Turkey","Treatable mortality","Females","Total","Rate",120,FALSE
2017,"European Union - 27 countries (from 2020)","Total","Total","Total","Number",1027800,TRUE
2017,"European Union - 27 countries (from 2020)","Total","Total","Total","Rate",260.65,TRUE
2017,"European Union - 27 countries (from 2020)","Total","Males","Total","Number",676187,TRUE
2017,"European Union - 27 countries (from 2020)","Total","Males","Total","Rate",359.67,TRUE
2017,"European Union - 27 countries (from 2020)","Total","Females","Total","Number",352223,TRUE
2017,"European Union - 27 countries (from 2020)","Total","Females","Total","Rate",170.66,TRUE
2017,"European Union - 27 countries (from 2020)","Preventable mortality","Total","Total","Number",656352,TRUE
2017,"European Union - 27 countries (from 2020)","Preventable mortality","Total","Total","Rate",165.82,TRUE
2017,"European Union - 27 countries (from 2020)","Preventable mortality","Males","Total","Number",470386,TRUE
2017,"European Union - 27 countries (from 2020)","Preventable mortality","Males","Total","Rate",248.48,TRUE
2017,"European Union - 27 countries (from 2020)","Preventable mortality","Females","Total","Number",187000.5,TRUE
2017,"European Union - 27 countries (from 2020)","Preventable mortality","Females","Total","Rate",90.08,TRUE
2017,"European Union - 27 countries (from 2020)","Treatable mortality","Total","Total","Number",371512.5,TRUE
2017,"European Union - 27 countries (from 2020)","Treatable mortality","Total","Total","Rate",94.83,TRUE
2017,"European Union - 27 countries (from 2020)","Treatable mortality","Males","Total","Number",206290,TRUE
2017,"European Union - 27 countries (from 2020)","Treatable mortality","Males","Total","Rate",110.88,TRUE
2017,"European Union - 27 countries (from 2020)","Treatable mortality","Females","Total","Number",165647,TRUE
2017,"European Union - 27 countries (from 2020)","Treatable mortality","Females","Total","Rate",80.58,TRUE
2017,"European Union - 28 countries (2013-2020)","Total","Total","Total","Number",1163083,TRUE
2017,"European Union - 28 countries (2013-2020)","Total","Total","Total","Rate",258.25,TRUE
2017,"European Union - 28 countries (2013-2020)","Total","Males","Total","Number",755909,TRUE
2017,"European Union - 28 countries (2013-2020)","Total","Males","Total","Rate",352.07,TRUE
2017,"European Union - 28 countries (2013-2020)","Total","Females","Total","Number",407174,TRUE
2017,"European Union - 28 countries (2013-2020)","Total","Females","Total","Rate",172.56,TRUE
2017,"European Union - 28 countries (2013-2020)","Preventable mortality","Total","Total","Number",740619,TRUE
2017,"European Union - 28 countries (2013-2020)","Preventable mortality","Total","Total","Rate",164.2,TRUE
2017,"European Union - 28 countries (2013-2020)","Preventable mortality","Males","Total","Number",523713,TRUE
2017,"European Union - 28 countries (2013-2020)","Preventable mortality","Males","Total","Rate",242.9,TRUE
2017,"European Union - 28 countries (2013-2020)","Preventable mortality","Females","Total","Number",217827.5,TRUE
2017,"European Union - 28 countries (2013-2020)","Preventable mortality","Females","Total","Rate",91.89,TRUE
2017,"European Union - 28 countries (2013-2020)","Treatable mortality","Total","Total","Number",422464,TRUE
2017,"European Union - 28 countries (2013-2020)","Treatable mortality","Total","Total","Rate",94.05,TRUE
2017,"European Union - 28 countries (2013-2020)","Treatable mortality","Males","Total","Number",233117.5,TRUE
2017,"European Union - 28 countries (2013-2020)","Treatable mortality","Males","Total","Rate",109.04,TRUE
2017,"European Union - 28 countries (2013-2020)","Treatable mortality","Females","Total","Number",189346.5,TRUE
2017,"European Union - 28 countries (2013-2020)","Treatable mortality","Females","Total","Rate",80.67,TRUE
