"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2019","Switzerland","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","United Kingdom","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Number","Practising","Nurses and midwives",":",""
"2019","United Kingdom","Number","Practising","Nursing professionals and midwives",":",""
"2019","United Kingdom","Number","Practising","Nurses",":",""
"2019","United Kingdom","Number","Practising","Nursing professionals",":",""
"2019","United Kingdom","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Number","Professionally active","Nurses and midwives",":",""
"2019","United Kingdom","Number","Professionally active","Nursing professionals and midwives",":",""
"2019","United Kingdom","Number","Professionally active","Nurses",":",""
"2019","United Kingdom","Number","Professionally active","Nursing professionals",":",""
"2019","United Kingdom","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Number","Licensed to practice","Nurses and midwives","697 468.00",""
"2019","United Kingdom","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2019","United Kingdom","Number","Licensed to practice","Nurses","660 213.00",""
"2019","United Kingdom","Number","Licensed to practice","Nursing professionals",":",""
"2019","United Kingdom","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","United Kingdom","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","United Kingdom","Inhabitants per ...","Practising","Nurses",":",""
"2019","United Kingdom","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","United Kingdom","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","United Kingdom","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","United Kingdom","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","United Kingdom","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","United Kingdom","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","United Kingdom","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","United Kingdom","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","United Kingdom","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Montenegro","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Number","Practising","Nurses and midwives",":",""
"2019","Montenegro","Number","Practising","Nursing professionals and midwives",":",""
"2019","Montenegro","Number","Practising","Nurses",":",""
"2019","Montenegro","Number","Practising","Nursing professionals",":",""
"2019","Montenegro","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Number","Professionally active","Nurses and midwives",":",""
"2019","Montenegro","Number","Professionally active","Nursing professionals and midwives",":",""
"2019","Montenegro","Number","Professionally active","Nurses",":",""
"2019","Montenegro","Number","Professionally active","Nursing professionals",":",""
"2019","Montenegro","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Number","Licensed to practice","Nurses and midwives",":",""
"2019","Montenegro","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Montenegro","Number","Licensed to practice","Nurses",":",""
"2019","Montenegro","Number","Licensed to practice","Nursing professionals",":",""
"2019","Montenegro","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Montenegro","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Montenegro","Inhabitants per ...","Practising","Nurses",":",""
"2019","Montenegro","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Montenegro","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Montenegro","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Montenegro","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Montenegro","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Montenegro","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Montenegro","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Montenegro","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Montenegro","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
