"TIME","GEO","AGE","INDIC_HE","UNIT","SEX","ICD10","Value","Flag and Footnotes"
"2017","Latvia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2017","Latvia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","2.0",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","4 296.8",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","46.7",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","3.1",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","4 694.1",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","48.5",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","4.0",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","3 877.5",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","44.8",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2017","Latvia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","2.1",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 162.8",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","9.9",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.1",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","3.4",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 558.2",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","10.7",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","3.0",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 680.5",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","9.3",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.1",""
"2017","Lithuania","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","3.8",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 338.5",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","57.5",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","3.4",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","23.7",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 591.0",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","58.9",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","32.7",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 069.1",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","55.9",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","7.0",""
"2017","Lithuania","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","14.0",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","3 703.7",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","45.8",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.8",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","24.1",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","4 311.7",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","48.7",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","24.4",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","3 064.5",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","42.7",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","1.7",""
"2017","Lithuania","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","23.9",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 740.0",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","8.4",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","7.7",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","3 225.5",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","8.2",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","8.2",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 227.8",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","8.6",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2017","Lithuania","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","7.2",""
"2017","Lithuania","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",":",""
"2017","Lithuania","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","831.6",""
"2017","Lithuania","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","7.0",""
"2017","Lithuania","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
