"TIME","GEO","UNIT","SEX","ICD10","Value","Value_imp"
2019,"Bulgaria","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1345,TRUE
2019,"Bulgaria","Number","Total","Pneumonia, organism unspecified",1123,TRUE
2019,"Czechia","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",663,FALSE
2019,"Czechia","Number","Total","Other sepsis",1209,FALSE
2019,"Czechia","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",3022,FALSE
2019,"Czechia","Number","Total","Pneumonia, organism unspecified",3038,FALSE
2019,"Denmark","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",599,TRUE
2019,"Denmark","Number","Total","Other sepsis",405,TRUE
2019,"Denmark","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1960,TRUE
2019,"Denmark","Number","Total","Pneumonia, organism unspecified",766,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",9127,FALSE
2019,"Germany (until 1990 former territory of the FRG)","Number","Total","Other sepsis",7121,FALSE
2019,"Germany (until 1990 former territory of the FRG)","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",19548,FALSE
2019,"Germany (until 1990 former territory of the FRG)","Number","Total","Pneumonia, organism unspecified",18102,FALSE
2019,"Estonia","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",114,TRUE
2019,"Estonia","Number","Total","Other sepsis",31,TRUE
2019,"Estonia","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",448,TRUE
2019,"Estonia","Number","Total","Pneumonia, organism unspecified",100,TRUE
2019,"Ireland","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",180,TRUE
2019,"Ireland","Number","Total","Other sepsis",97,TRUE
2019,"Ireland","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",738,TRUE
2019,"Ireland","Number","Total","Pneumonia, organism unspecified",1068,TRUE
2019,"Greece","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",431,TRUE
2019,"Greece","Number","Total","Other sepsis",3628,TRUE
2019,"Greece","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",7641,TRUE
2019,"Greece","Number","Total","Pneumonia, organism unspecified",1132,TRUE
2019,"Spain","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",3177,TRUE
2019,"Spain","Number","Total","Other sepsis",3754,TRUE
2019,"Spain","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",16445,TRUE
2019,"Spain","Number","Total","Pneumonia, organism unspecified",9719,TRUE
2019,"France","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",5547,TRUE
2019,"France","Number","Total","Other sepsis",5333,TRUE
2019,"France","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",14303,TRUE
2019,"France","Number","Total","Pneumonia, organism unspecified",12692,TRUE
2019,"France (metropolitan)","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",5373,TRUE
2019,"France (metropolitan)","Number","Total","Other sepsis",5188,TRUE
2019,"France (metropolitan)","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",13949,TRUE
2019,"France (metropolitan)","Number","Total","Pneumonia, organism unspecified",12451,TRUE
2019,"Croatia","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",223,TRUE
2019,"Croatia","Number","Total","Other sepsis",238,TRUE
2019,"Croatia","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1025,TRUE
2019,"Croatia","Number","Total","Pneumonia, organism unspecified",533,TRUE
2019,"Italy","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",6195,TRUE
2019,"Italy","Number","Total","Other sepsis",7875,TRUE
2019,"Italy","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",13815,TRUE
2019,"Italy","Number","Total","Pneumonia, organism unspecified",13242,TRUE
2019,"Cyprus","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",70,TRUE
2019,"Cyprus","Number","Total","Other sepsis",76,TRUE
2019,"Cyprus","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",180,TRUE
2019,"Cyprus","Number","Total","Pneumonia, organism unspecified",63,TRUE
2019,"Latvia","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",262,TRUE
2019,"Latvia","Number","Total","Other sepsis",53,TRUE
2019,"Latvia","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",470,TRUE
2019,"Latvia","Number","Total","Pneumonia, organism unspecified",387,TRUE
2019,"Lithuania","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",303,FALSE
2019,"Lithuania","Number","Total","Other sepsis",325,FALSE
2019,"Lithuania","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",816,FALSE
2019,"Lithuania","Number","Total","Pneumonia, organism unspecified",442,FALSE
2019,"Luxembourg","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",39,TRUE
2019,"Luxembourg","Number","Total","Other sepsis",29,TRUE
2019,"Luxembourg","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",96,TRUE
2019,"Luxembourg","Number","Total","Pneumonia, organism unspecified",86,TRUE
2019,"Hungary","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",676,TRUE
2019,"Hungary","Number","Total","Other sepsis",70,TRUE
2019,"Hungary","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",3417,TRUE
2019,"Hungary","Number","Total","Pneumonia, organism unspecified",401,TRUE
2019,"Malta","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",11,TRUE
2019,"Malta","Number","Total","Other sepsis",23,TRUE
2019,"Malta","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",157,TRUE
2019,"Malta","Number","Total","Pneumonia, organism unspecified",118,TRUE
2019,"Netherlands","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",1992,FALSE
2019,"Netherlands","Number","Total","Other sepsis",1338,FALSE
2019,"Netherlands","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",3640,FALSE
2019,"Netherlands","Number","Total","Pneumonia, organism unspecified",3307,FALSE
2019,"Austria","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",712,FALSE
2019,"Austria","Number","Total","Other sepsis",344,FALSE
2019,"Austria","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1764,FALSE
2019,"Austria","Number","Total","Pneumonia, organism unspecified",1115,FALSE
2019,"Poland","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",1659,FALSE
2019,"Poland","Number","Total","Other sepsis",23,FALSE
2019,"Poland","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",12170,FALSE
2019,"Poland","Number","Total","Pneumonia, organism unspecified",13054,FALSE
2019,"Portugal","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",1123,TRUE
2019,"Portugal","Number","Total","Other sepsis",894,TRUE
2019,"Portugal","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",5135,TRUE
2019,"Portugal","Number","Total","Pneumonia, organism unspecified",5238,TRUE
2019,"Romania","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",1667,TRUE
2019,"Romania","Number","Total","Other sepsis",1648,TRUE
2019,"Romania","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",3462,TRUE
2019,"Romania","Number","Total","Pneumonia, organism unspecified",7181,TRUE
2019,"Slovenia","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",49,TRUE
2019,"Slovenia","Number","Total","Other sepsis",86,TRUE
2019,"Slovenia","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",568,TRUE
2019,"Slovenia","Number","Total","Pneumonia, organism unspecified",409,TRUE
2019,"Slovakia","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",235,TRUE
2019,"Slovakia","Number","Total","Other sepsis",439,TRUE
2019,"Slovakia","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1544,TRUE
2019,"Slovakia","Number","Total","Pneumonia, organism unspecified",1765,TRUE
2019,"Finland","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",171,TRUE
2019,"Finland","Number","Total","Other sepsis",87,TRUE
2019,"Finland","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",792,TRUE
2019,"Finland","Number","Total","Pneumonia, organism unspecified",70,TRUE
2019,"Sweden","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",1358,TRUE
2019,"Sweden","Number","Total","Other sepsis",748,TRUE
2019,"Sweden","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1814,TRUE
2019,"Sweden","Number","Total","Pneumonia, organism unspecified",1766,TRUE
2019,"Iceland","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",10,TRUE
2019,"Iceland","Number","Total","Other sepsis",7,TRUE
2019,"Iceland","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",39,TRUE
2019,"Iceland","Number","Total","Pneumonia, organism unspecified",76,TRUE
2019,"Liechtenstein","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",0,FALSE
2019,"Liechtenstein","Number","Total","Other sepsis",3,FALSE
2019,"Liechtenstein","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1,FALSE
2019,"Liechtenstein","Number","Total","Pneumonia, organism unspecified",13,FALSE
2019,"Norway","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",639,TRUE
2019,"Norway","Number","Total","Other sepsis",249,TRUE
2019,"Norway","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",1100,TRUE
2019,"Norway","Number","Total","Pneumonia, organism unspecified",1526,TRUE
2019,"Switzerland","Number","Total","Certain infectious diseases (A00-A40, A42-B99)",613,TRUE
2019,"Switzerland","Number","Total","Other sepsis",184,TRUE
2019,"Switzerland","Number","Total","Other infectious diseases (G00, G03-G04, G06, G08-G09, H00-H01, H10, H16, H20, H30, H46, H60, H65-H66, H68, H70, I00-I02, I30, I33, I38, I40, I80, J00-J16, J20-J22, J31-J32, J36-J37, J40-J42, J85-J86, K04-K05, K20, K29, K35-K37, K61, K65, K73, K75, K81, K85, L00-L08, M00, M02, N10-N12, N15, N30, N34, N39, N41, N45, N49, N61, N70-N73, N75-N76, O23, O85-O86, O91, O98, P35-P39, R50)",2061,TRUE
