"TIME","GEO","UNIT","FACILITY","Value","Flag and Footnotes"
"2019","Slovenia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Slovakia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Slovakia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Number","Other beds in hospitals (HP.1)",":",""
"2019","Slovakia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Slovakia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Finland","Number","Available beds in hospitals (HP.1)",":",""
"2019","Finland","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Finland","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Finland","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Finland","Number","Other beds in hospitals (HP.1)",":",""
"2019","Finland","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Finland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Finland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Finland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Finland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Finland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Finland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Finland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Finland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Finland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Sweden","Number","Available beds in hospitals (HP.1)",":",""
"2019","Sweden","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Sweden","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Sweden","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Sweden","Number","Other beds in hospitals (HP.1)",":",""
"2019","Sweden","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Sweden","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Sweden","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Sweden","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Sweden","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Sweden","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Sweden","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Sweden","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Sweden","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Sweden","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Iceland","Number","Available beds in hospitals (HP.1)","1 009.00",""
"2019","Iceland","Number","Curative care beds in hospitals (HP.1)","820.00",""
"2019","Iceland","Number","Rehabilitative care beds in hospitals (HP.1)","65.00",""
"2019","Iceland","Number","Long-term care beds in hospitals (HP.1)","124.00",""
"2019","Iceland","Number","Other beds in hospitals (HP.1)","0.00",""
"2019","Iceland","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Iceland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Iceland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Iceland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Iceland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Iceland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Iceland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Iceland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Iceland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Iceland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Number","Available beds in hospitals (HP.1)","56.00",""
"2019","Liechtenstein","Number","Curative care beds in hospitals (HP.1)","39.00",""
"2019","Liechtenstein","Number","Rehabilitative care beds in hospitals (HP.1)","0.00",""
"2019","Liechtenstein","Number","Long-term care beds in hospitals (HP.1)","17.00",""
"2019","Liechtenstein","Number","Other beds in hospitals (HP.1)","0.00",""
"2019","Liechtenstein","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Norway","Number","Available beds in hospitals (HP.1)",":",""
"2019","Norway","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Norway","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Norway","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Norway","Number","Other beds in hospitals (HP.1)",":",""
"2019","Norway","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Norway","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Norway","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Norway","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Norway","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Norway","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Norway","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Norway","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Norway","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Norway","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Switzerland","Number","Available beds in hospitals (HP.1)",":",""
"2019","Switzerland","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Number","Other beds in hospitals (HP.1)",":",""
"2019","Switzerland","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Switzerland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Number","Available beds in hospitals (HP.1)","163 873.04","p"
"2019","United Kingdom","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Number","Other beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","United Kingdom","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Montenegro","Number","Available beds in hospitals (HP.1)",":",""
"2019","Montenegro","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Number","Other beds in hospitals (HP.1)",":",""
"2019","Montenegro","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Montenegro","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Montenegro","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Number","Available beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Number","Other beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","North Macedonia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Albania","Number","Available beds in hospitals (HP.1)",":",""
"2019","Albania","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Albania","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Albania","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Albania","Number","Other beds in hospitals (HP.1)",":",""
"2019","Albania","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Albania","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Albania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Albania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Albania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Albania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Albania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Albania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Albania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Albania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Serbia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Serbia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Serbia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
