"TIME","GEO","UNIT","FACILITY","ICHA_HP","Value","Value_imp"
2018,"Turkey","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,TRUE
2019,"Belgium","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",272,FALSE
2019,"Belgium","Number","Computed Tomography Scanners","Hospitals",264,FALSE
2019,"Belgium","Number","Computed Tomography Scanners","Providers of ambulatory health care",8,FALSE
2019,"Belgium","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",133,FALSE
2019,"Belgium","Number","Magnetic Resonance Imaging Units","Hospitals",133,FALSE
2019,"Belgium","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,FALSE
2019,"Belgium","Number","Gamma cameras","Hospitals and providers of ambulatory health care",133,TRUE
2019,"Belgium","Number","Gamma cameras","Hospitals",290,TRUE
2019,"Belgium","Number","Gamma cameras","Providers of ambulatory health care",0,TRUE
2019,"Belgium","Number","Angiography units","Hospitals and providers of ambulatory health care",272,TRUE
2019,"Belgium","Number","Angiography units","Hospitals",127,TRUE
2019,"Belgium","Number","Angiography units","Providers of ambulatory health care",8,TRUE
2019,"Belgium","Number","Lithotriptors","Hospitals and providers of ambulatory health care",272,TRUE
2019,"Belgium","Number","Lithotriptors","Hospitals",98,TRUE
2019,"Belgium","Number","Lithotriptors","Providers of ambulatory health care",8,TRUE
2019,"Belgium","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",41857.34,TRUE
2019,"Belgium","Inhabitants per ...","Computed Tomography Scanners","Hospitals",43284.3,TRUE
2019,"Belgium","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",1263906.44,TRUE
2019,"Belgium","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",85917.7,TRUE
2019,"Belgium","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",85917.7,TRUE
2019,"Belgium","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,TRUE
2019,"Belgium","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",85917.7,TRUE
2019,"Belgium","Inhabitants per ...","Gamma cameras","Hospitals",38956.02,TRUE
2019,"Belgium","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",885827.29,TRUE
2019,"Belgium","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",41974.75,TRUE
2019,"Belgium","Inhabitants per ...","Angiography units","Hospitals",88773.19,TRUE
2019,"Belgium","Inhabitants per ...","Angiography units","Providers of ambulatory health care",1263906.44,TRUE
2019,"Belgium","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",41974.75,TRUE
2019,"Belgium","Inhabitants per ...","Lithotriptors","Hospitals",115042.81,TRUE
2019,"Belgium","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",1263906.44,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",2.39,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",2.31,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.08,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1.16,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",1.16,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",1.16,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Gamma cameras","Hospitals",2.57,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",2.38,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Angiography units","Hospitals",1.13,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0.08,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",2.38,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.87,TRUE
2019,"Belgium","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0.08,TRUE
2019,"Bulgaria","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",253,TRUE
2019,"Bulgaria","Number","Computed Tomography Scanners","Hospitals",187,TRUE
2019,"Bulgaria","Number","Computed Tomography Scanners","Providers of ambulatory health care",66,TRUE
2019,"Bulgaria","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",70,TRUE
2019,"Bulgaria","Number","Magnetic Resonance Imaging Units","Hospitals",36,TRUE
2019,"Bulgaria","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",32,TRUE
2019,"Bulgaria","Number","Gamma cameras","Hospitals and providers of ambulatory health care",22,TRUE
2019,"Bulgaria","Number","Gamma cameras","Hospitals",22,TRUE
2019,"Bulgaria","Number","Gamma cameras","Providers of ambulatory health care",0,TRUE
2019,"Bulgaria","Number","Angiography units","Hospitals and providers of ambulatory health care",80,TRUE
2019,"Bulgaria","Number","Angiography units","Hospitals",69,TRUE
2019,"Bulgaria","Number","Angiography units","Providers of ambulatory health care",12,TRUE
2019,"Bulgaria","Number","Lithotriptors","Hospitals and providers of ambulatory health care",66,TRUE
2019,"Bulgaria","Number","Lithotriptors","Hospitals",50,TRUE
2019,"Bulgaria","Number","Lithotriptors","Providers of ambulatory health care",11,TRUE
2019,"Bulgaria","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",27968.17,TRUE
2019,"Bulgaria","Inhabitants per ...","Computed Tomography Scanners","Hospitals",37839.29,TRUE
2019,"Bulgaria","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",107211.31,TRUE
2019,"Bulgaria","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",101084.95,TRUE
2019,"Bulgaria","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",196554.07,TRUE
2019,"Bulgaria","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",219532.39,TRUE
2019,"Bulgaria","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",319319.84,TRUE
2019,"Bulgaria","Inhabitants per ...","Gamma cameras","Hospitals",319319.84,TRUE
2019,"Bulgaria","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",91234.24,TRUE
2019,"Bulgaria","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",89724.89,TRUE
2019,"Bulgaria","Inhabitants per ...","Angiography units","Hospitals",104694.75,TRUE
2019,"Bulgaria","Inhabitants per ...","Angiography units","Providers of ambulatory health care",605426.21,TRUE
2019,"Bulgaria","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",110077.49,TRUE
2019,"Bulgaria","Inhabitants per ...","Lithotriptors","Hospitals",144478.75,TRUE
2019,"Bulgaria","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",652544.64,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",3.58,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",2.64,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.93,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",0.99,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.51,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.46,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0.31,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.31,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",1.11,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Angiography units","Hospitals",0.96,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0.17,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.91,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.69,TRUE
2019,"Bulgaria","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0.15,TRUE
2019,"Czechia","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",167,TRUE
2019,"Czechia","Number","Computed Tomography Scanners","Hospitals",151,TRUE
2019,"Czechia","Number","Computed Tomography Scanners","Providers of ambulatory health care",16,TRUE
2019,"Czechia","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",100,TRUE
2019,"Czechia","Number","Magnetic Resonance Imaging Units","Hospitals",83,TRUE
2019,"Czechia","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",17,TRUE
2019,"Czechia","Number","Gamma cameras","Hospitals and providers of ambulatory health care",121,TRUE
2019,"Czechia","Number","Gamma cameras","Hospitals",109,TRUE
2019,"Czechia","Number","Gamma cameras","Providers of ambulatory health care",12,TRUE
2019,"Czechia","Number","Angiography units","Hospitals and providers of ambulatory health care",90,TRUE
2019,"Czechia","Number","Angiography units","Hospitals",88,TRUE
2019,"Czechia","Number","Angiography units","Providers of ambulatory health care",2,TRUE
2019,"Czechia","Number","Lithotriptors","Hospitals and providers of ambulatory health care",37,TRUE
2019,"Czechia","Number","Lithotriptors","Hospitals",37,TRUE
2019,"Czechia","Number","Lithotriptors","Providers of ambulatory health care",0,TRUE
2019,"Czechia","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",63439.75,TRUE
2019,"Czechia","Inhabitants per ...","Computed Tomography Scanners","Hospitals",69975.71,TRUE
2019,"Czechia","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",664370.47,TRUE
2019,"Czechia","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",105944.38,TRUE
2019,"Czechia","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",127643.83,TRUE
2019,"Czechia","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",623202.21,TRUE
2019,"Czechia","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",87325.05,TRUE
2019,"Czechia","Inhabitants per ...","Gamma cameras","Hospitals",96938.82,TRUE
2019,"Czechia","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",882869.79,TRUE
2019,"Czechia","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",116948.3,TRUE
2019,"Czechia","Inhabitants per ...","Angiography units","Hospitals",119841.58,TRUE
2019,"Czechia","Inhabitants per ...","Angiography units","Providers of ambulatory health care",5257136,TRUE
2019,"Czechia","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",285028.62,TRUE
2019,"Czechia","Inhabitants per ...","Lithotriptors","Hospitals",285028.62,TRUE
2019,"Czechia","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",664370.47,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",1.58,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.43,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.15,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",0.94,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.78,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.16,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",1.15,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Gamma cameras","Hospitals",1.03,TRUE
2019,"Czechia","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0.11,TRUE
