"TIME","GEO","UNIT","ICHA11_HF","Value","Flag and Footnotes"
"2018","Luxembourg","Million euro","All financing schemes","3 174.33",""
"2018","Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes","2 668.86",""
"2018","Luxembourg","Million euro","Government schemes","138.35",""
"2018","Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 530.50",""
"2018","Luxembourg","Million euro","Social health insurance schemes","2 530.50",""
"2018","Hungary","Million euro","All financing schemes","8 963.50",""
"2018","Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes","6 225.29",""
"2018","Hungary","Million euro","Government schemes","767.47",""
"2018","Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","5 457.82",""
"2018","Hungary","Million euro","Social health insurance schemes","5 457.82",""
"2018","Malta","Million euro","All financing schemes","1 109.70",""
"2018","Malta","Million euro","Government schemes and compulsory contributory health care financing schemes","704.42",""
"2018","Malta","Million euro","Government schemes","704.42",""
"2018","Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","Malta","Million euro","Social health insurance schemes","0.00",""
"2018","Netherlands","Million euro","All financing schemes","77 202.00",""
"2018","Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes","63 356.00",""
"2018","Netherlands","Million euro","Government schemes","4 952.00",""
"2018","Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","58 404.00",""
"2018","Netherlands","Million euro","Social health insurance schemes","15 504.00",""
"2018","Austria","Million euro","All financing schemes","39 790.92",""
"2018","Austria","Million euro","Government schemes and compulsory contributory health care financing schemes","29 724.56",""
"2018","Austria","Million euro","Government schemes","12 031.83",""
"2018","Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","17 692.73",""
"2018","Austria","Million euro","Social health insurance schemes","17 692.73",""
"2018","Poland","Million euro","All financing schemes","31 501.68",""
"2018","Poland","Million euro","Government schemes and compulsory contributory health care financing schemes","22 521.90",""
"2018","Poland","Million euro","Government schemes","3 140.15",""
"2018","Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","19 381.74",""
"2018","Poland","Million euro","Social health insurance schemes","19 241.54",""
"2018","Portugal","Million euro","All financing schemes","19 303.39",""
"2018","Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes","11 880.22",""
"2018","Portugal","Million euro","Government schemes","11 417.41",""
"2018","Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","462.82",""
"2018","Portugal","Million euro","Social health insurance schemes","462.82",""
"2018","Romania","Million euro","All financing schemes","11 371.07",""
"2018","Romania","Million euro","Government schemes and compulsory contributory health care financing schemes","9 066.29",""
"2018","Romania","Million euro","Government schemes","1 823.31",""
"2018","Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","7 242.98",""
"2018","Romania","Million euro","Social health insurance schemes","7 242.98",""
"2018","Slovenia","Million euro","All financing schemes","3 797.15",""
"2018","Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 765.18",""
"2018","Slovenia","Million euro","Government schemes","128.66",""
"2018","Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 636.51",""
"2018","Slovenia","Million euro","Social health insurance schemes","2 636.51",""
"2018","Slovakia","Million euro","All financing schemes","5 991.41",""
"2018","Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes","4 801.14",""
"2018","Slovakia","Million euro","Government schemes","137.89","b"
"2018","Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 663.25",""
"2018","Slovakia","Million euro","Social health insurance schemes","4 663.25",""
"2018","Finland","Million euro","All financing schemes","21 116.97",""
"2018","Finland","Million euro","Government schemes and compulsory contributory health care financing schemes","16 242.64",""
"2018","Finland","Million euro","Government schemes","13 299.88",""
"2018","Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 942.76",""
"2018","Finland","Million euro","Social health insurance schemes","2 718.20",""
"2018","Sweden","Million euro","All financing schemes","51 296.32",""
"2018","Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes","43 649.14",""
"2018","Sweden","Million euro","Government schemes","43 649.14",""
"2018","Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","Sweden","Million euro","Social health insurance schemes","0.00",""
"2018","Iceland","Million euro","All financing schemes","1 862.21",""
"2018","Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes","1 533.93",""
"2018","Iceland","Million euro","Government schemes","1 533.93",""
"2018","Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","Iceland","Million euro","Social health insurance schemes","0.00",""
"2018","Liechtenstein","Million euro","All financing schemes","320.50",""
"2018","Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes","200.27",""
"2018","Liechtenstein","Million euro","Government schemes","53.72",""
"2018","Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","146.56",""
"2018","Liechtenstein","Million euro","Social health insurance schemes","146.56",""
"2018","Norway","Million euro","All financing schemes","36 971.09",""
"2018","Norway","Million euro","Government schemes and compulsory contributory health care financing schemes","31 544.88",""
"2018","Norway","Million euro","Government schemes","31 544.88",""
"2018","Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","Norway","Million euro","Social health insurance schemes","0.00",""
"2018","Switzerland","Million euro","All financing schemes","70 902.02",""
"2018","Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes","45 651.91",""
"2018","Switzerland","Million euro","Government schemes","15 652.76",""
"2018","Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","29 999.15",""
"2018","Switzerland","Million euro","Social health insurance schemes","2 391.75",""
"2018","United Kingdom","Million euro","All financing schemes","242 300.03",""
"2018","United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes","188 458.23",""
"2018","United Kingdom","Million euro","Government schemes","188 458.23",""
"2018","United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","United Kingdom","Million euro","Social health insurance schemes","0.00",""
"2018","Bosnia and Herzegovina","Million euro","All financing schemes","1 519.25",""
"2018","Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes","1 067.60",""
