"TIME","GEO","UNIT","FACILITY","Value","Value_imp"
2019,"France","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",158.12,TRUE
2019,"France","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",47.06,TRUE
2019,"France","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",83.77,TRUE
2019,"Croatia","Number","Available beds in hospitals (HP.1)",22917,TRUE
2019,"Croatia","Number","Curative care beds in hospitals (HP.1)",14475,TRUE
2019,"Croatia","Number","Rehabilitative care beds in hospitals (HP.1)",4268,TRUE
2019,"Croatia","Number","Long-term care beds in hospitals (HP.1)",4118,TRUE
2019,"Croatia","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Croatia","Inhabitants per ...","Available beds in hospitals (HP.1)",180.52,TRUE
2019,"Croatia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",285.34,TRUE
2019,"Croatia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",971.5,TRUE
2019,"Croatia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1013.22,TRUE
2019,"Croatia","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Croatia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",553.97,TRUE
2019,"Croatia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",350.46,TRUE
2019,"Croatia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",102.93,TRUE
2019,"Croatia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",98.7,TRUE
2019,"Croatia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Italy","Number","Available beds in hospitals (HP.1)",192315,TRUE
2019,"Italy","Number","Curative care beds in hospitals (HP.1)",158874,TRUE
2019,"Italy","Number","Rehabilitative care beds in hospitals (HP.1)",25119,TRUE
2019,"Italy","Number","Long-term care beds in hospitals (HP.1)",8526,TRUE
2019,"Italy","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Italy","Inhabitants per ...","Available beds in hospitals (HP.1)",315.25,TRUE
2019,"Italy","Inhabitants per ...","Curative care beds in hospitals (HP.1)",381.61,TRUE
2019,"Italy","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",2408.85,TRUE
2019,"Italy","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",7100.25,TRUE
2019,"Italy","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Italy","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",317.21,TRUE
2019,"Italy","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",262.05,TRUE
2019,"Italy","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",41.51,TRUE
2019,"Italy","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",14.08,TRUE
2019,"Italy","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Cyprus","Number","Available beds in hospitals (HP.1)",2918,TRUE
2019,"Cyprus","Number","Curative care beds in hospitals (HP.1)",2918,TRUE
2019,"Cyprus","Number","Rehabilitative care beds in hospitals (HP.1)",0,TRUE
2019,"Cyprus","Number","Long-term care beds in hospitals (HP.1)",0,TRUE
2019,"Cyprus","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Cyprus","Inhabitants per ...","Available beds in hospitals (HP.1)",294.15,TRUE
2019,"Cyprus","Inhabitants per ...","Curative care beds in hospitals (HP.1)",294.15,TRUE
2019,"Cyprus","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1030.22,TRUE
2019,"Cyprus","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2828.11,TRUE
2019,"Cyprus","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Cyprus","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",339.96,TRUE
2019,"Cyprus","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",339.96,TRUE
2019,"Cyprus","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",0,TRUE
2019,"Cyprus","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",0,TRUE
2019,"Cyprus","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Latvia","Number","Available beds in hospitals (HP.1)",10812,TRUE
2019,"Latvia","Number","Curative care beds in hospitals (HP.1)",6407,TRUE
2019,"Latvia","Number","Rehabilitative care beds in hospitals (HP.1)",753,TRUE
2019,"Latvia","Number","Long-term care beds in hospitals (HP.1)",1249,TRUE
2019,"Latvia","Number","Other beds in hospitals (HP.1)",2430,TRUE
2019,"Latvia","Inhabitants per ...","Available beds in hospitals (HP.1)",179.64,TRUE
2019,"Latvia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",303.14,TRUE
2019,"Latvia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",2569.56,TRUE
2019,"Latvia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1568.88,TRUE
2019,"Latvia","Inhabitants per ...","Other beds in hospitals (HP.1)",799.28,TRUE
2019,"Latvia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",556.67,TRUE
2019,"Latvia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",329.88,TRUE
2019,"Latvia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",38.92,TRUE
2019,"Latvia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",63.74,TRUE
2019,"Latvia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",125.11,TRUE
2019,"Lithuania","Number","Available beds in hospitals (HP.1)",18548,TRUE
2019,"Lithuania","Number","Curative care beds in hospitals (HP.1)",15377,TRUE
2019,"Lithuania","Number","Rehabilitative care beds in hospitals (HP.1)",1668,TRUE
2019,"Lithuania","Number","Long-term care beds in hospitals (HP.1)",1499,TRUE
2019,"Lithuania","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Lithuania","Inhabitants per ...","Available beds in hospitals (HP.1)",152.49,TRUE
2019,"Lithuania","Inhabitants per ...","Curative care beds in hospitals (HP.1)",183.94,TRUE
2019,"Lithuania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1695.68,TRUE
2019,"Lithuania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1909.71,TRUE
2019,"Lithuania","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Lithuania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",655.78,TRUE
2019,"Lithuania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",543.66,TRUE
2019,"Lithuania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",58.97,TRUE
2019,"Lithuania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",52.36,TRUE
2019,"Lithuania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Luxembourg","Number","Available beds in hospitals (HP.1)",2644,FALSE
2019,"Luxembourg","Number","Curative care beds in hospitals (HP.1)",2042,FALSE
2019,"Luxembourg","Number","Rehabilitative care beds in hospitals (HP.1)",535,FALSE
2019,"Luxembourg","Number","Long-term care beds in hospitals (HP.1)",67,FALSE
2019,"Luxembourg","Number","Other beds in hospitals (HP.1)",0,FALSE
2019,"Luxembourg","Inhabitants per ...","Available beds in hospitals (HP.1)",214.51,TRUE
2019,"Luxembourg","Inhabitants per ...","Curative care beds in hospitals (HP.1)",264.92,TRUE
2019,"Luxembourg","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1127.29,TRUE
2019,"Luxembourg","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2828.11,TRUE
2019,"Luxembourg","Inhabitants per ...","Other beds in hospitals (HP.1)",1141.73,TRUE
2019,"Luxembourg","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",466.18,TRUE
2019,"Luxembourg","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",377.47,TRUE
2019,"Luxembourg","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",88.71,TRUE
2019,"Luxembourg","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",0,TRUE
2019,"Luxembourg","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Hungary","Number","Available beds in hospitals (HP.1)",68702,TRUE
2019,"Hungary","Number","Curative care beds in hospitals (HP.1)",41803,TRUE
2019,"Hungary","Number","Rehabilitative care beds in hospitals (HP.1)",14896,TRUE
2019,"Hungary","Number","Long-term care beds in hospitals (HP.1)",11952,TRUE
2019,"Hungary","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Hungary","Inhabitants per ...","Available beds in hospitals (HP.1)",142.59,TRUE
2019,"Hungary","Inhabitants per ...","Curative care beds in hospitals (HP.1)",234.15,TRUE
2019,"Hungary","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",656.25,TRUE
2019,"Hungary","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",819.2,TRUE
2019,"Hungary","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Hungary","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",701.29,TRUE
2019,"Hungary","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",427.09,TRUE
2019,"Hungary","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",152.38,TRUE
2019,"Hungary","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",122.07,TRUE
2019,"Hungary","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Malta","Number","Available beds in hospitals (HP.1)",2099,TRUE
2019,"Malta","Number","Curative care beds in hospitals (HP.1)",1486,TRUE
2019,"Malta","Number","Rehabilitative care beds in hospitals (HP.1)",430,TRUE
2019,"Malta","Number","Long-term care beds in hospitals (HP.1)",183,TRUE
2019,"Malta","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Malta","Inhabitants per ...","Available beds in hospitals (HP.1)",222.96,TRUE
2019,"Malta","Inhabitants per ...","Curative care beds in hospitals (HP.1)",313.47,TRUE
2019,"Malta","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1088.37,TRUE
2019,"Malta","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2557.37,TRUE
2019,"Malta","Inhabitants per ...","Other beds in hospitals (HP.1)",1290.81,TRUE
2019,"Malta","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",448.51,TRUE
2019,"Malta","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",319.01,TRUE
2019,"Malta","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",91.88,TRUE
2019,"Malta","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",39.1,TRUE
2019,"Malta","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Netherlands","Number","Available beds in hospitals (HP.1)",56136,TRUE
2019,"Netherlands","Number","Curative care beds in hospitals (HP.1)",47587,TRUE
2019,"Netherlands","Number","Rehabilitative care beds in hospitals (HP.1)",1932,TRUE
2019,"Netherlands","Number","Long-term care beds in hospitals (HP.1)",6717,TRUE
2019,"Netherlands","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Netherlands","Inhabitants per ...","Available beds in hospitals (HP.1)",305.17,TRUE
2019,"Netherlands","Inhabitants per ...","Curative care beds in hospitals (HP.1)",360,TRUE
2019,"Netherlands","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",8919.06,TRUE
2019,"Netherlands","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2550.44,TRUE
2019,"Netherlands","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Netherlands","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",327.68,TRUE
2019,"Netherlands","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",277.78,TRUE
2019,"Netherlands","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",11.21,TRUE
2019,"Netherlands","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",39.21,TRUE
2019,"Netherlands","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Austria","Number","Available beds in hospitals (HP.1)",64805,TRUE
2019,"Austria","Number","Curative care beds in hospitals (HP.1)",47920,TRUE
2019,"Austria","Number","Rehabilitative care beds in hospitals (HP.1)",11053,TRUE
2019,"Austria","Number","Long-term care beds in hospitals (HP.1)",5832,TRUE
2019,"Austria","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Austria","Inhabitants per ...","Available beds in hospitals (HP.1)",135.75,TRUE
2019,"Austria","Inhabitants per ...","Curative care beds in hospitals (HP.1)",183.59,TRUE
2019,"Austria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",795.94,TRUE
2019,"Austria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1508.5,TRUE
2019,"Austria","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Austria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",736.62,TRUE
2019,"Austria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",544.7,TRUE
2019,"Austria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",125.64,TRUE
2019,"Austria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",66.29,TRUE
2019,"Austria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Poland","Number","Available beds in hospitals (HP.1)",251537,TRUE
2019,"Poland","Number","Curative care beds in hospitals (HP.1)",184230,TRUE
2019,"Poland","Number","Rehabilitative care beds in hospitals (HP.1)",66655,TRUE
2019,"Poland","Number","Long-term care beds in hospitals (HP.1)",652,TRUE
2019,"Poland","Number","Other beds in hospitals (HP.1)",0,TRUE
2019,"Poland","Inhabitants per ...","Available beds in hospitals (HP.1)",150.97,TRUE
2019,"Poland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",206.13,TRUE
2019,"Poland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",569.72,TRUE
2019,"Poland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",58243.6,TRUE
2019,"Poland","Inhabitants per ...","Other beds in hospitals (HP.1)",7986.42,TRUE
2019,"Poland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",662.38,TRUE
2019,"Poland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",485.14,TRUE
2019,"Poland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",175.52,TRUE
2019,"Poland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",1.72,TRUE
2019,"Poland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,TRUE
2019,"Portugal","Number","Available beds in hospitals (HP.1)",35037,TRUE
2019,"Portugal","Number","Curative care beds in hospitals (HP.1)",33558,TRUE
2019,"Portugal","Number","Rehabilitative care beds in hospitals (HP.1)",580,TRUE
2019,"Portugal","Number","Long-term care beds in hospitals (HP.1)",257,TRUE
2019,"Portugal","Number","Other beds in hospitals (HP.1)",960,TRUE
2019,"Portugal","Inhabitants per ...","Available beds in hospitals (HP.1)",294.69,TRUE
2019,"Portugal","Inhabitants per ...","Curative care beds in hospitals (HP.1)",307.69,TRUE
2019,"Portugal","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",17802.5,TRUE
2019,"Portugal","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2828.11,TRUE
2019,"Portugal","Inhabitants per ...","Other beds in hospitals (HP.1)",10729.48,TRUE
2019,"Portugal","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",339.34,TRUE
2019,"Portugal","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",325,TRUE
2019,"Portugal","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",5.62,TRUE
2019,"Portugal","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",35.36,TRUE
2019,"Portugal","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",9.32,TRUE
2019,"Romania","Number","Available beds in hospitals (HP.1)",134998,TRUE
2019,"Romania","Number","Curative care beds in hospitals (HP.1)",102899,TRUE
2019,"Romania","Number","Rehabilitative care beds in hospitals (HP.1)",12587,TRUE
